market,period,product_id,market_share,calories,organic,price,out_share,logit_dv,num,avg_price,NCompet,avg_calories,NOrganic,NOrganic2,min_dist_col,market_id
3,16,20,.0050751511,2.0799999,0,1.3,.37146205,-4.2930903,3,1.3300002,11,1.8763636,4,0,2.04,78
4,16,1,.013319267,1.61,1,1.91,.35737836,-3.2895834,3,1.9750001,9,1.9366667,3,3,1.55,79
4,16,3,.40221548,1.98,0,.93000001,.35737836,.1181929,4,.82666671,9,1.8955556,3,0,1.98,79
4,16,4,.006329949,1.71,1,2.0899999,.35737836,-4.0335031,3,2.02,9,1.9255556,3,3,1.61,79
4,16,8,.01107741,2.04,0,1.58,.35737836,-3.4738872,5,1.52,9,1.888889,3,0,2.04,79
4,16,9,.013978636,2,0,1.78,.35737836,-3.2412648,3,1.8700001,9,1.8933334,3,0,1.98,79
4,16,10,.0025056051,2.04,0,1.36,.35737836,-4.9602647,2,1.39,9,1.888889,3,0,2.04,79
4,16,12,.11341158,2.1600001,0,1.41,.35737836,-1.1477716,4,1.3,9,1.8755556,3,0,2.04,79
4,16,16,.01608862,1.97,0,1.4400001,.35737836,-3.100683,4,1.37,9,1.8966668,3,0,1.98,79
4,16,17,.056705788,1.55,1,1.71,.35737836,-1.8409188,2,1.7,9,1.9433334,3,3,1.61,79
4,16,18,.0069893179,1.98,0,1.38,.35737836,-3.934412,2,1.4400002,9,1.8955556,3,0,1.98,79
5,16,1,.012294583,1.61,1,1.98,.3570298,-3.3686604,3,1.9400001,8,1.8462501,4,4,1.61,80
5,16,2,.0086427266,1.6,1,1.73,.3570298,-3.721101,2,1.9299998,8,1.8475001,4,4,1.61,80
5,16,3,.31028607,1.98,0,.86000001,.3570298,-.14032455,4,.85000002,8,1.8000001,4,0,1.95,80
5,16,5,.13085818,1.95,0,1.14,.3570298,-1.003705,2,1.15,8,1.80375,4,0,1.98,80
5,16,7,.067072429,1.61,1,2,.3570298,-1.6720462,2,1.97,8,1.8462501,4,4,1.61,80
5,16,8,.020693853,2.04,0,1.5,.3570298,-2.8479824,5,1.54,8,1.7925,4,0,2.0799999,80
5,16,14,.070602559,1.62,1,1.64,.3570298,-1.6207528,2,1.64,8,1.845,4,4,1.61,80
5,16,19,.013998783,1.89,0,1.51,.3570298,-3.2388489,1,,8,1.8112501,4,0,1.95,80
5,16,20,.0085209981,2.0799999,0,1.3200001,.3570298,-3.7352858,3,1.3200001,8,1.7875,4,0,2.04,80
1,17,2,.11814915,1.6,1,1.8,.44856244,-1.3341001,2,1.8300002,9,1.9133333,3,3,1.61,81
1,17,5,.24640611,1.95,0,1.2,.44856244,-.59906685,4,1.0933334,9,1.8744444,3,0,1.97,81
1,17,7,.001796945,1.61,1,1.9299999,.44856244,-5.5199599,2,1.88,9,1.9122221,3,3,1.6,81
1,17,8,.032345012,2.04,0,1.33,.44856244,-2.6295881,5,1.3525001,9,1.8644444,3,0,2.04,81
1,17,10,.02313567,2.04,0,1.53,.44856244,-2.9646723,4,1.5233333,9,1.8644444,3,0,2.04,81
1,17,12,.075696319,2.1600001,0,1.33,.44856244,-1.7793183,3,1.2,9,1.8511111,3,0,2.04,81
1,17,15,.0042677452,2.01,0,1.67,.44856244,-4.6549621,2,1.8100001,9,1.8677777,3,0,2.04,81
1,17,16,.0078616347,1.97,0,1.52,.44856244,-4.0440536,3,1.4300001,9,1.8722222,3,0,1.95,81
1,17,17,.028077269,1.55,1,1.73,.44856244,-2.7710876,3,1.745,9,1.9188888,3,3,1.6,81
1,17,19,.013701707,1.89,0,1.39,.44856244,-3.4885275,2,1.4399999,9,1.881111,3,0,1.95,81
2,17,1,.056594569,1.61,1,1.98,.34005529,-1.7931951,3,1.9450001,9,1.9411111,3,3,1.59,82
2,17,3,.4229956,1.98,0,.87,.34005529,.21825355,1,,9,1.9,3,0,2,82
2,17,4,.03772971,1.71,1,1.87,.34005529,-2.1986604,1,,9,1.9299999,3,3,1.61,82
2,17,5,.016913319,1.95,0,1.12,.34005529,-3.0010068,4,1.12,9,1.9033333,3,0,1.98,82
2,17,6,.038380224,2,0,1.5599999,.34005529,-2.1815658,3,1.505,9,1.8977778,3,0,2,82
2,17,8,.016913319,2.04,0,1.28,.34005529,-3.0010068,5,1.365,9,1.8933333,3,0,2.04,82
2,17,9,.018214343,2,0,1.77,.34005529,-2.926899,3,1.79,9,1.8977778,3,0,2,82
2,17,10,.013660758,2.04,0,1.5599999,.34005529,-3.2145808,4,1.5133333,9,1.8933333,3,0,2.04,82
2,17,11,.029923566,1.59,1,2.26,.34005529,-2.4304619,4,2.2333333,9,1.9433333,3,3,1.61,82
2,17,12,.008619288,2.1600001,0,1.22,.34005529,-3.6751058,3,1.255,9,1.88,3,0,2.04,82
3,17,6,.12141323,2,0,1.55,.63712668,-1.6577686,3,1.51,7,1.8971428,2,0,2,83
3,17,8,.076908059,2.04,0,1.45,.63712668,-2.1143579,5,1.3225,7,1.8914286,2,0,2.04,83
3,17,9,.018348625,2,0,1.83,.63712668,-3.5474138,3,1.76,7,1.8971428,2,0,2,83
3,17,10,.03962522,2.04,0,1.52,.63712668,-2.7775028,4,1.5266666,7,1.8914286,2,0,2.04,83
3,17,11,.023618974,1.59,1,2.25,.63712668,-3.2949181,4,2.2366667,7,1.9557142,2,2,1.55,83
3,17,17,.010931095,1.55,1,1.77,.63712668,-4.0653572,3,1.725,7,1.9614285,2,2,1.59,83
3,17,18,.038649227,1.98,0,1.77,.63712668,-2.8024418,2,1.6900001,7,1.9,2,0,2,83
3,17,20,.03337888,2.0799999,0,1.42,.63712668,-2.9490452,2,1.41,7,1.8857143,2,0,2.04,83
4,17,1,.11024661,1.61,1,2,.40656734,-1.3050299,3,1.9350001,14,1.9478571,3,3,1.61,84
4,17,5,.05274957,1.95,0,1.1,.40656734,-2.0421939,4,1.1266667,14,1.9235715,3,0,1.95,84
4,17,6,.005802453,2,0,1.46,.40656734,-4.2494688,3,1.5549999,14,1.9200001,3,0,2,84
4,17,7,.014506132,1.61,1,1.88,.40656734,-3.333178,2,1.9299999,14,1.9478571,3,3,1.61,84
4,17,8,.0084399311,2.04,0,1.3099999,.40656734,-3.8747754,5,1.3575001,14,1.9171429,3,0,2.04,84
4,17,9,.018462351,2,0,1.75,.40656734,-3.092016,3,1.8,14,1.9200001,3,0,2,84
4,17,10,.011868654,2.04,0,1.49,.40656734,-3.5338488,4,1.5366666,14,1.9171429,3,0,2.04,84
4,17,11,.0025056051,1.59,1,2.3099999,.40656734,-5.0892191,4,2.2166667,14,1.9492857,3,3,1.61,84
4,17,12,.10958724,2.1600001,0,1.1799999,.40656734,-1.3110286,3,1.2750001,14,1.9085715,3,0,2.0799999,84
4,17,13,.23051563,1.95,0,.92000002,.40656734,-.56743091,1,,14,1.9235715,3,0,1.95,84
4,17,15,.0076486878,2.01,0,1.8099999,.40656734,-3.9732153,2,1.6700001,14,1.9192858,3,0,2,84
4,17,16,.0067255702,1.97,0,1.5,.40656734,-4.1018329,3,1.4400001,14,1.9221429,3,0,1.98,84
4,17,18,.001318739,1.98,0,1.6900001,.40656734,-5.7310734,2,1.77,14,1.9214287,3,0,1.97,84
4,17,19,.006461822,1.89,0,1.4400001,.40656734,-4.1418381,2,1.3899999,14,1.9278572,3,0,1.95,84
4,17,20,.0065936958,2.0799999,0,1.41,.40656734,-4.1216354,2,1.42,14,1.9142858,3,0,2.04,84
5,17,1,.044309191,1.61,1,1.89,.49129641,-2.4058554,3,1.99,6,1.7833333,4,4,1.6,85
5,17,2,.24382228,1.6,1,1.83,.49129641,-.70060807,2,1.8000001,6,1.785,4,4,1.59,85
5,17,5,.099087037,1.95,0,1.0599999,.49129641,-1.6010491,4,1.14,6,1.7266666,4,0,1.97,85
5,17,8,.07328058,2.04,0,1.37,.49129641,-1.902752,5,1.3425001,6,1.7116666,4,0,1.97,85
5,17,11,.020206939,1.59,1,2.1400001,.49129641,-3.1910214,4,2.2733333,6,1.7866666,4,4,1.6,85
5,17,16,.013633597,1.97,0,1.36,.49129641,-3.5845106,3,1.51,6,1.7233332,4,0,1.95,85
5,17,17,.014363968,1.55,1,1.72,.49129641,-3.5323248,3,1.75,6,1.7933333,4,4,1.59,85
1,18,1,.15700808,1.61,1,1.95,.3340072,-.75486529,3,1.98,7,1.9042858,3,3,1.61,86
1,18,3,.3946541,1.98,0,.89999998,.3340072,.16684711,2,.72000003,7,1.8514286,3,0,1.98,86
1,18,4,.042452831,1.71,1,1.84,.3340072,-2.0627689,3,1.9449999,7,1.8900001,3,3,1.61,86
1,18,6,.0085354904,2,0,1.42,.3340072,-3.6669297,4,1.4233334,7,1.8485715,3,0,2.01,86
1,18,7,.003369272,1.61,1,1.97,.3340072,-4.5964661,4,2.0133333,7,1.9042858,3,3,1.61,86
1,18,8,.039308175,2.04,0,1.29,.3340072,-2.13973,3,1.21,7,1.8428572,3,0,2.01,86
1,18,15,.010107817,2.01,0,1.6799999,.3340072,-3.4978535,4,1.8033334,7,1.8471429,3,0,2,86
1,18,18,.010557053,1.98,0,1.6900001,.3340072,-3.4543684,4,1.6033334,7,1.8514286,3,0,1.98,86
2,18,2,.043746952,1.6,1,1.87,.32493091,-2.0051906,3,1.88,10,1.88,4,4,1.61,87
2,18,3,.32086518,1.98,0,.72000003,.32493091,-.012591516,2,.89999998,10,1.842,4,0,1.98,87
2,18,4,.16246544,1.71,1,1.98,.32493091,-.6931473,3,1.875,10,1.869,4,4,1.61,87
2,18,7,.0278094,1.61,1,2.01,.32493091,-2.4582384,4,2,10,1.8790001,4,4,1.6,87
2,18,8,.020003254,2.04,0,1.2,.32493091,-2.7877176,3,1.255,10,1.836,4,0,2.01,87
2,18,13,.0058546108,1.95,0,.95999998,.32493091,-4.0163832,3,1.0899999,10,1.845,4,0,1.98,87
2,18,15,.0058546108,2.01,0,1.73,.32493091,-4.0163832,4,1.7866668,10,1.839,4,0,1.98,87
2,18,17,.023581071,1.55,1,1.91,.32493091,-2.6231682,3,2.0250001,10,1.885,4,4,1.6,87
2,18,18,.0056919819,1.98,0,1.55,.32493091,-4.0445542,4,1.65,10,1.842,4,0,1.98,87
2,18,19,.031387217,1.89,0,1.37,.32493091,-2.3372118,2,1.38,10,1.8510001,4,0,1.95,87
2,18,20,.0278094,2.0799999,0,1.48,.32493091,-2.4582384,2,1.5799999,10,1.832,4,0,2.04,87
3,18,1,.02810853,1.61,1,1.99,.49580324,-2.870106,3,1.96,10,1.8310001,6,6,1.61,88
3,18,2,.025570955,1.6,1,1.83,.49580324,-2.9647219,3,1.9,10,1.832,6,6,1.59,88
3,18,4,.02498536,1.71,1,1.91,.49580324,-2.9878891,3,1.91,10,1.8210001,6,6,1.62,88
3,18,6,.052898694,2,0,1.41,.49580324,-2.2378006,4,1.4266667,10,1.7920001,6,0,2.01,88
3,18,7,.052313097,1.61,1,1.9400001,.49580324,-2.2489324,4,2.0233333,10,1.8310001,6,6,1.61,88
3,18,8,.14639859,2.04,0,1.22,.49580324,-1.2198461,3,1.245,10,1.7880001,6,0,2.01,88
3,18,11,.02498536,1.59,1,2.1800001,.49580324,-2.9878891,2,2.2699997,10,1.8330001,6,6,1.6,88
3,18,12,.028303728,2.1600001,0,1.1799999,.49580324,-2.8631856,2,1.17,10,1.776,6,0,2.04,88
3,18,14,.063439392,1.62,1,1.86,.49580324,-2.0560942,2,1.84,10,1.83,6,6,1.61,88
3,18,15,.025375756,2.01,0,1.84,.49580324,-2.9723849,4,1.75,10,1.7910001,6,0,2,88
3,18,16,.031817295,1.97,0,1.47,.49580324,-2.7461691,1,,10,1.7950001,6,0,2,88
4,18,5,.074113145,1.95,0,1.1,.38665438,-1.6519383,2,1.3000001,10,1.8710001,3,0,1.95,89
4,18,6,.032309111,2,0,1.45,.38665438,-2.482182,4,1.4133333,10,1.8659999,3,0,2.01,89
4,18,10,.011604906,2.04,0,1.63,.38665438,-3.5061033,1,,10,1.862,3,0,2.01,89
4,18,11,.00039562199,1.59,1,2.27,.38665438,-6.8848271,2,2.1799998,10,1.9069999,3,3,1.62,89
4,18,13,.32150865,1.95,0,1.14,.38665438,-.18450677,3,.99999994,10,1.8710001,3,0,1.95,89
4,18,14,.064222604,1.62,1,1.84,.38665438,-1.795176,2,1.86,10,1.904,3,3,1.59,89
4,18,15,.035078466,2.01,0,1.84,.38665438,-2.3999438,4,1.75,10,1.865,3,0,2,89
4,18,17,.031913493,1.55,1,2.03,.38665438,-2.4945023,3,1.965,10,1.911,3,3,1.59,89
4,18,18,.02822102,1.98,0,1.6799999,.38665438,-2.6174641,4,1.6066667,10,1.868,3,0,2,89
4,18,19,.0097586708,1.89,0,1.38,.38665438,-3.6793749,2,1.37,10,1.877,3,0,1.95,89
4,18,20,.004219966,2.0799999,0,1.58,.38665438,-4.517704,2,1.4799999,10,1.858,3,0,2.04,89
5,18,1,.043822277,1.61,1,1.97,.42921484,-2.2818153,3,1.97,8,1.85,4,4,1.61,90
5,18,2,.016798539,1.6,1,1.9299999,.42921484,-3.2406657,3,1.85,8,1.8512501,4,4,1.61,90
5,18,5,.26488131,1.95,0,1.3,.42921484,-.48267573,2,1.1000001,8,1.8075,4,0,1.95,90
5,18,6,.078880094,2,0,1.41,.42921484,-1.6940286,4,1.4266667,8,1.8012501,4,0,1.98,90
5,18,7,.018502738,1.61,1,2.0899999,.42921484,-3.1440389,4,1.9733335,8,1.85,4,4,1.61,90
5,18,12,.036883749,2.1600001,0,1.17,.42921484,-2.4541864,2,1.1799999,8,1.78125,4,0,2,90
5,18,13,.062811926,1.95,0,1.04,.42921484,-1.9218127,3,1.05,8,1.8075,4,0,1.95,90
5,18,17,.03858795,1.55,1,2.02,.42921484,-2.4090176,3,1.97,8,1.8575001,4,4,1.6,90
5,18,18,.0096165547,1.98,0,1.58,.42921484,-3.7984715,4,1.64,8,1.80375,4,0,2,90
1,19,1,.035265051,1.61,1,1.79,.41194969,-2.4580088,1,,12,1.87,5,5,1.61,91
1,19,2,.028077269,1.6,1,1.84,.41194969,-2.685941,1,,12,1.8708334,5,5,1.59,91
1,19,3,.26347709,1.98,0,.76999998,.41194969,-.44693482,1,,12,1.8391666,5,0,1.97,91
1,19,5,.070754714,1.95,0,1.14,.41194969,-1.761682,3,1.14,12,1.8416667,5,0,1.95,91
1,19,6,.021338724,2,0,1.45,.41194969,-2.9603777,3,1.3899999,12,1.8375,5,0,1.98,91
1,19,7,.022461815,1.61,1,1.99,.41194969,-2.9090846,3,1.9300001,12,1.87,5,5,1.61,91
1,19,8,.003369272,2.04,0,1.16,.41194969,-4.8062043,5,1.2225001,12,1.8341666,5,0,2.04,91
1,19,10,.010332435,2.04,0,1.6,.41194969,-3.6856132,4,1.5433333,12,1.8341666,5,0,2.04,91
1,19,11,.004941599,1.59,1,2.1900001,.41194969,-4.4232121,4,2.26,12,1.8716667,5,5,1.6,91
1,19,12,.035265051,2.1600001,0,1.11,.41194969,-2.4580088,3,1.05,12,1.8241667,5,0,2.04,91
1,19,13,.039308175,1.95,0,1.05,.41194969,-2.3494687,1,,12,1.8416667,5,0,1.95,91
1,19,16,.025606468,1.97,0,1.1799999,.41194969,-2.7780561,5,1.1799999,12,1.84,5,0,1.98,91
1,19,17,.027852651,1.55,1,1.79,.41194969,-2.6939731,2,1.8499999,12,1.875,5,5,1.59,91
2,19,4,.05903399,1.71,1,1.6900001,.39551145,-1.9020663,2,1.78,7,1.9471428,2,2,1.59,92
2,19,8,.20621239,2.04,0,1.28,.39551145,-.65127307,5,1.1925001,7,1.9,2,0,2.04,92
2,19,9,.08098878,2,0,1.55,.39551145,-1.5858691,2,1.5,7,1.9057143,2,0,2.01,92
2,19,10,.025207352,2.04,0,1.46,.39551145,-2.7530441,4,1.59,7,1.9,2,0,2.04,92
2,19,11,.12018214,1.59,1,2.3699999,.39551145,-1.1911713,4,2.2,7,1.9642857,2,2,1.71,92
2,19,15,.0053667258,2.01,0,1.75,.39551145,-4.2999616,3,1.7,7,1.9042858,2,0,2,92
2,19,16,.030248821,1.97,0,1.14,.39551145,-2.5707226,5,1.1899999,7,1.91,2,0,1.98,92
2,19,18,.077248335,1.98,0,1.74,.39551145,-1.6331544,3,1.715,7,1.9085715,2,0,1.97,92
3,19,5,.10462619,1.95,0,1.16,.45461643,-1.4690601,3,1.13,9,1.9766667,1,0,1.97,93
3,19,6,.077493653,2,0,1.4,.45461643,-1.769258,3,1.415,9,1.9711111,1,0,2,93
3,19,8,.14249463,2.04,0,1.16,.45461643,-1.1601497,5,1.2225001,9,1.9666667,1,0,2.04,93
3,19,9,.0046847551,2,0,1.5,.45461643,-4.5751405,2,1.55,9,1.9711111,1,0,2,93
3,19,10,.0050751511,2.04,0,1.65,.45461643,-4.4950976,4,1.5266666,9,1.9666667,1,0,2.04,93
3,19,11,.019715011,1.59,1,2.24,.45461643,-3.1380737,4,2.2433333,9,2.0166667,1,1,1.95,93
3,19,12,.026546946,2.1600001,0,1.0599999,.45461643,-2.8405395,3,1.0749999,9,1.9533333,1,0,2.04,93
3,19,15,.009564708,2.01,0,1.72,.45461643,-3.8613739,3,1.715,9,1.97,1,0,2,93
3,19,16,.14971696,1.97,0,1.25,.45461643,-1.1107075,5,1.1624999,9,1.9744444,1,0,1.98,93
3,19,18,.005465548,1.98,0,1.66,.45461643,-4.4209895,3,1.7550001,9,1.9733334,1,0,1.97,93
4,19,6,.09930107,2,0,1.38,.52657259,-1.6682328,3,1.425,10,1.887,3,0,2.01,94
4,19,7,.035737835,1.61,1,1.89,.52657259,-2.6901793,3,1.98,10,1.926,3,3,1.62,94
4,19,8,.054068312,2.04,0,1.24,.52657259,-2.2761409,5,1.2025001,10,1.883,3,0,2.04,94
4,19,10,.0030330999,2.04,0,1.52,.52657259,-5.1568041,4,1.5700001,10,1.883,3,0,2.04,94
4,19,12,.028089147,2.1600001,0,1.04,.52657259,-2.931006,3,1.0849999,10,1.8709999,3,0,2.04,94
4,19,14,.036660951,1.62,1,1.98,.52657259,-2.6646769,2,1.9099998,10,1.925,3,3,1.61,94
4,19,15,.016616115,2.01,0,1.6799999,.52657259,-3.4560161,3,1.7350001,10,1.8859999,3,0,2,94
4,19,16,.070816301,1.97,0,1.09,.52657259,-2.0063,5,1.2024999,10,1.89,3,0,1.98,94
4,19,17,.03560596,1.55,1,1.85,.52657259,-2.6938763,2,1.7899998,10,1.9319999,3,3,1.61,94
4,19,18,.060925756,1.98,0,1.77,.52657259,-2.1567333,3,1.7,10,1.8889999,3,0,1.97,94
4,19,19,.032572862,1.89,0,1.36,.52657259,-2.7829096,1,,10,1.898,3,0,1.97,94
5,19,4,.063907489,1.71,1,1.78,.37942785,-1.7812279,2,1.6900001,6,1.7966667,4,4,1.62,95
5,19,5,.0763238,1.95,0,1.12,.37942785,-1.6036797,3,1.15,6,1.7566668,4,0,1.97,95
5,19,7,.0026780281,1.61,1,1.97,.37942785,-4.9535837,3,1.9400001,6,1.8133334,4,4,1.62,95
5,19,8,.097017653,2.04,0,1.21,.37942785,-1.3637716,5,1.21,6,1.7416668,4,0,1.97,95
5,19,11,.015824711,1.59,1,2.1700001,.37942785,-3.1770918,4,2.2666667,6,1.8166667,4,4,1.61,95
5,19,14,.13706635,1.62,1,1.91,.37942785,-1.0181993,2,1.9799999,6,1.8116667,4,4,1.61,95
5,19,16,.2277541,1.97,0,1.24,.37942785,-.51039791,5,1.165,6,1.7533334,4,0,1.95,95
1,20,3,.36949685,1.98,0,.61000001,.21743035,.53026366,4,.77333337,8,1.9137499,2,0,1.97,96
1,20,4,.028526505,1.71,1,1.83,.21743035,-2.031045,3,1.87,8,1.9475,2,2,1.55,96
1,20,5,.048742138,1.95,0,1.21,.21743035,-1.4953346,2,1.1500001,8,1.9175,2,0,1.97,96
1,20,9,.044249777,2,0,1.54,.21743035,-1.5920283,2,1.52,8,1.91125,2,0,1.98,96
1,20,12,.055929918,2.1600001,0,1.03,.21743035,-1.3577791,1,,8,1.89125,2,0,2.0799999,96
1,20,16,.20822102,1.97,0,1.14,.21743035,-.043278482,3,1.08,8,1.915,2,0,1.98,96
1,20,17,.018643307,1.55,1,2,.21743035,-2.4563913,3,1.9300001,8,1.9675,2,2,1.71,96
1,20,19,.0074123992,1.89,0,1.47,.21743035,-3.3787243,3,1.4350001,8,1.925,2,0,1.95,96
1,20,20,.001347709,2.0799999,0,1.64,.21743035,-5.0834723,2,1.65,8,1.90125,2,0,2,96
2,20,3,.32119045,1.98,0,.75999999,.45812327,-.35510406,4,.72333336,5,1.862,2,0,2,97
2,20,6,.022442674,2,0,1.22,.45812327,-3.0161741,2,1.3399999,5,1.858,2,0,1.98,97
2,20,7,.048137911,1.61,1,1.77,.45812327,-2.2530682,3,1.905,5,1.936,2,2,1.62,97
2,20,8,.066026993,2.04,0,1.23,.45812327,-1.9370747,2,1.46,5,1.85,2,0,2.04,97
2,20,10,.0043909582,2.04,0,1.73,.45812327,-4.6475906,1,,5,1.85,2,0,2.04,97
2,20,14,.079687752,1.62,1,1.8099999,.45812327,-1.7490224,3,1.8499999,5,1.934,2,2,1.61,97
3,20,1,.017958228,1.61,1,1.78,.34452468,-2.9541173,3,1.9300001,9,1.8544445,4,4,1.61,98
3,20,3,.42709351,1.98,0,.68000001,.34452468,.21483724,4,.75,9,1.8133334,4,0,1.98,98
3,20,4,.077493653,1.71,1,1.89,.34452468,-1.4919697,3,1.84,9,1.8433334,4,4,1.61,98
3,20,5,.041772399,1.95,0,1.15,.34452468,-2.10993,2,1.2100002,9,1.8166667,4,0,1.97,98
3,20,7,.011126293,1.61,1,1.95,.34452468,-3.4328547,3,1.8150001,9,1.8544445,4,4,1.61,98
3,20,11,.009564708,1.59,1,2.1600001,.34452468,-3.5840857,2,2.3,9,1.8566667,4,4,1.61,98
3,20,15,.002537576,2.01,0,1.73,.34452468,-4.9109564,3,1.615,9,1.8100001,4,0,1.98,98
3,20,16,.036892448,1.97,0,1.08,.34452468,-2.234159,3,1.11,9,1.8144445,4,0,1.98,98
3,20,18,.009564708,1.98,0,1.67,.34452468,-3.5840857,3,1.66,9,1.8133334,4,0,1.98,98
3,20,19,.021471795,1.89,0,1.46,.34452468,-2.7754254,3,1.4400001,9,1.8233334,4,0,1.95,98
4,20,1,.0094949231,1.61,1,1.9,.44138205,-3.8391535,3,1.87,8,1.8462501,4,4,1.62,99
4,20,4,.037847817,1.71,1,1.85,.44138205,-2.4563375,3,1.86,8,1.83375,4,4,1.62,99
4,20,8,.29117763,2.04,0,1.46,.44138205,-.41597733,2,1.23,8,1.7925,4,0,2.01,99
4,20,14,.068574443,1.62,1,1.8099999,.44138205,-1.8619909,3,1.8499999,8,1.845,4,4,1.61,99
4,20,15,.0022418569,2.01,0,1.58,.44138205,-5.2826061,3,1.6899999,8,1.7962501,4,0,1.98,99
4,20,16,.056178294,1.97,0,1.08,.44138205,-2.0613804,3,1.11,8,1.8012501,4,0,1.98,99
4,20,17,.078333117,1.55,1,1.9,.44138205,-1.7289404,3,1.98,8,1.8537501,4,4,1.61,99
4,20,18,.0019781089,1.98,0,1.64,.44138205,-5.4077697,3,1.675,8,1.8000001,4,0,1.97,99
4,20,19,.012791771,1.89,0,1.41,.44138205,-3.5411086,3,1.4650002,8,1.8112501,4,0,1.97,99
5,20,1,.031040778,1.61,1,1.96,.38819236,-2.5261991,3,1.8399999,10,1.842,5,5,1.61,100
5,20,3,.44041386,1.98,0,.88,.38819236,.12621391,4,.68333334,10,1.8050001,5,0,1.98,100
5,20,6,.01765064,2,0,1.34,.38819236,-3.090729,2,1.2199999,10,1.8030001,5,0,2,100
5,20,7,.038222764,1.61,1,1.86,.38819236,-2.3180697,3,1.86,10,1.842,5,5,1.61,100
5,20,9,.011564212,2,0,1.52,.38819236,-3.5135858,2,1.54,10,1.8030001,5,0,2,100
5,20,11,.014485697,1.59,1,2.3,.38819236,-3.2883391,2,2.1600001,10,1.8440001,5,5,1.61,100
5,20,14,.024102252,1.62,1,1.89,.38819236,-2.7791958,3,1.8099999,10,1.8410001,5,5,1.61,100
5,20,15,.0059646992,2.01,0,1.65,.38819236,-4.1756425,3,1.655,10,1.802,5,0,2,100
5,20,17,.013633597,1.55,1,1.96,.38819236,-3.348964,3,1.95,10,1.848,5,5,1.59,100
5,20,18,.011564212,1.98,0,1.6799999,.38819236,-3.5135858,3,1.655,10,1.8050001,5,0,1.98,100
5,20,20,.0031649419,2.0799999,0,1.65,.38819236,-4.8093662,2,1.64,10,1.7950001,5,0,2.01,100
1,21,3,.24820305,1.98,0,.69999999,.23629832,.049152091,1,,9,1.9555554,1,0,1.98,101
1,21,5,.11433063,1.95,0,1.09,.23629832,-.72600055,4,.98999995,9,1.9588888,1,0,1.95,101
1,21,8,.017969452,2.04,0,1.28,.23629832,-2.576422,1,,9,1.9488888,1,0,2,101
1,21,9,.006289308,2,0,1.59,.23629832,-3.6262441,4,1.61,9,1.9533333,1,0,1.98,101
1,21,12,.010781671,2.1600001,0,1.08,.23629832,-3.0872476,3,1.1949999,9,1.9355555,1,0,2.0799999,101
1,21,13,.32120395,1.95,0,1.29,.23629832,.30698118,3,1.1750001,9,1.9588888,1,0,1.95,101
1,21,17,.032345012,1.55,1,1.9,.23629832,-1.9886353,4,2.0066667,9,2.0033333,1,1,1.89,101
1,21,18,.001347709,1.98,0,1.8099999,.23629832,-5.1666889,4,1.6466666,9,1.9555554,1,0,1.98,101
1,21,19,.0024708,1.89,0,1.42,.23629832,-4.5605531,3,1.4399999,9,1.9655555,1,0,1.95,101
1,21,20,.0087601077,2.0799999,0,1.58,.23629832,-3.2948868,5,1.4275,9,1.9444444,1,0,2.04,101
2,21,2,.035778176,1.6,1,1.9,.45113027,-2.5344181,4,1.9466666,14,1.8571429,6,6,1.59,102
2,21,4,.084078714,1.71,1,1.85,.45113027,-1.6800027,3,1.91,14,1.8492857,6,6,1.62,102
2,21,5,.060985524,1.95,0,.97000003,.45113027,-2.0011196,4,1.03,14,1.8321428,6,0,1.97,102
2,21,6,.059196617,2,0,1.6,.45113027,-2.0308917,2,1.5599998,14,1.8285714,6,0,2,102
2,21,7,.080013007,1.61,1,1.72,.45113027,-1.7295669,4,1.8200001,14,1.8564286,6,6,1.6,102
2,21,9,.0053667258,2,0,1.65,.45113027,-4.4315381,4,1.59,14,1.8285714,6,0,2,102
2,21,10,.018051716,2.04,0,1.73,.45113027,-3.2185154,2,1.71,14,1.8257143,6,0,2.01,102
2,21,11,.0047162138,1.59,1,2.28,.45113027,-4.56075,2,2.2300003,14,1.8578572,6,6,1.6,102
2,21,14,.025695235,1.62,1,1.91,.45113027,-2.8654506,2,1.9900001,14,1.8557143,6,6,1.61,102
2,21,15,.0058546108,2.01,0,1.63,.45113027,-4.3445268,1,,14,1.8278571,6,0,2,102
2,21,16,.065864369,1.97,0,1.12,.45113027,-1.9241586,4,1.0833333,14,1.8307143,6,0,1.98,102
2,21,17,.019190112,1.55,1,2.02,.45113027,-3.157361,4,1.9666667,14,1.8607143,6,6,1.59,102
2,21,18,.001951537,1.98,0,1.64,.45113027,-5.4431391,4,1.7033334,14,1.83,6,0,1.97,102
2,21,19,.048951048,1.89,0,1.39,.45113027,-2.2209353,3,1.4549999,14,1.8364286,6,0,1.95,102
2,21,20,.033176128,2.0799999,0,1.45,.45113027,-2.6099255,5,1.46,14,1.8228571,6,0,2.04,102
3,21,1,.19500293,1.61,1,2.23,.39937538,-.71688718,2,2.02,10,1.89,4,4,1.61,103
3,21,2,.038258832,1.6,1,1.88,.39937538,-2.3455274,4,1.9533333,10,1.891,4,4,1.61,103
3,21,5,.040406011,1.95,0,.99000001,.39937538,-2.2909231,4,1.0233333,10,1.8559999,4,0,1.97,103
3,21,6,.03552606,2,0,1.5599999,.39937538,-2.4196353,2,1.5999999,10,1.8510001,4,0,2,103
